gender,weight,height,age,activity,goal,target_weight,days,calories,protein,carbs,fat
female,75,171,22,low,build_muscle,88,62,2174,129,298,51
female,59,171,39,high,gain_weight,74,31,2530,99,390,63
male,63,179,45,low,gain_weight,67,54,2040,107,298,46
male,72,182,33,low,build_muscle,74,43,2249,119,315,56
female,78,180,38,low,build_muscle,97,100,2206,143,267,62
female,57,162,44,moderate,gain_weight,70,105,2074,109,291,52
male,62,176,50,low,build_muscle,65,134,2123,131,288,49
female,64,165,30,low,build_muscle,83,73,1820,117,237,44
male,60,183,29,moderate,gain_weight,63,108,2800,129,392,79
female,56,168,19,low,gain_weight,72,125,1929,122,240,52
female,58,153,36,high,build_muscle,70,34,2346,116,300,75
male,76,183,23,high,build_muscle,97,114,3381,140,484,97
female,88,167,19,moderate,build_muscle,90,154,2963,147,400,85
male,89,186,19,high,build_muscle,107,34,3749,191,554,84
male,64,174,26,high,gain_weight,66,115,3042,110,478,76
female,98,170,43,moderate,build_muscle,115,126,2976,186,369,83
female,66,178,30,moderate,gain_weight,80,179,2499,113,351,71
male,71,181,28,moderate,build_muscle,89,161,3112,122,439,95
female,96,153,39,moderate,gain_weight,114,88,2616,189,278,82
female,85,184,21,low,build_muscle,107,160,2313,165,295,52
male,66,182,42,high,gain_weight,82,48,3012,136,453,72
female,74,188,20,moderate,gain_weight,87,100,2948,134,402,89
male,86,190,34,moderate,gain_weight,99,123,3277,173,429,96
male,73,158,20,moderate,build_muscle,76,59,2856,132,374,92
male,51,183,38,low,gain_weight,60,175,2155,87,294,69
male,92,189,21,high,build_muscle,108,149,3793,197,507,107
male,54,180,40,low,lose_weight,47,67,1035,88,114,24
female,91,189,28,moderate,lose_weight,74,78,2143,179,236,53
female,59,187,45,low,build_muscle,72,133,2096,114,292,52
female,78,187,40,moderate,build_muscle,80,85,2660,162,326,78
female,77,150,44,high,lose_weight,56,154,1544,140,165,35
male,83,188,37,high,build_muscle,88,142,3543,170,501,95
female,68,183,20,moderate,gain_weight,79,62,2868,148,385,81
male,54,180,19,low,lose_weight,39,109,1238,99,140,31
male,96,174,34,moderate,build_muscle,107,41,3275,163,427,101
female,59,150,30,high,gain_weight,74,161,2439,101,325,81
female,56,157,43,high,build_muscle,69,86,2416,104,335,72
female,69,176,50,low,gain_weight,72,79,1994,123,235,62
female,61,188,21,low,lose_weight,51,96,1089,104,87,35
female,96,185,22,low,gain_weight,112,101,2553,169,295,76
male,74,171,44,moderate,build_muscle,80,154,2762,122,394,77
male,63,151,49,high,build_muscle,71,82,2672,112,414,62
female,96,169,26,high,build_muscle,118,33,3375,181,417,108
male,82,164,41,high,build_muscle,92,128,3094,136,481,68
male,68,162,36,low,lose_weight,62,127,1522,144,157,34
male,69,172,42,moderate,gain_weight,76,31,2599,134,343,76
female,77,174,31,high,lose_weight,55,169,1914,148,201,57
male,78,177,48,low,lose_weight,62,130,1307,170,81,33
female,76,165,40,high,gain_weight,84,177,2886,156,378,83
male,96,179,42,high,lose_weight,72,155,2483,168,280,76
male,92,171,28,low,build_muscle,106,154,2462,202,244,75
male,63,160,50,moderate,gain_weight,68,174,2532,112,357,72
female,91,159,27,low,lose_weight,73,128,1270,165,68,36
male,77,168,39,low,gain_weight,85,60,2363,139,325,56
female,84,189,25,moderate,lose_weight,57,38,1895,150,210,50
female,91,167,24,high,lose_weight,57,178,2266,196,246,54
male,63,179,25,moderate,build_muscle,78,161,2843,126,402,80
male,53,166,32,moderate,build_muscle,60,57,2516,112,384,59
male,90,160,43,high,lose_weight,79,90,2134,150,251,58
male,55,164,48,moderate,build_muscle,61,155,2355,118,332,61
male,88,170,19,high,lose_weight,68,166,2594,158,328,71
male,56,172,48,high,gain_weight,67,100,2889,99,459,72
male,81,172,49,moderate,lose_weight,56,79,1929,143,240,43
male,67,187,24,high,lose_weight,52,66,2275,120,314,59
male,53,181,40,low,lose_weight,40,143,1115,103,116,26
female,76,162,26,low,lose_weight,51,73,1078,135,75,26
female,85,170,50,high,gain_weight,88,33,2813,183,352,74
female,64,186,27,low,gain_weight,71,89,2140,132,247,68
female,90,172,19,moderate,gain_weight,113,82,2904,179,401,64
female,78,175,42,moderate,lose_weight,56,131,1594,155,124,52
female,67,150,33,low,build_muscle,70,119,1835,118,210,57
male,80,188,30,high,build_muscle,91,67,3480,155,456,114
male,90,181,40,low,gain_weight,93,142,2554,151,336,66
male,80,168,43,high,gain_weight,87,120,3111,143,458,77
male,88,161,41,moderate,gain_weight,108,141,2930,173,370,84
female,64,181,48,low,lose_weight,51,72,1035,139,48,31
male,83,151,19,moderate,gain_weight,87,110,2838,147,398,72
male,51,179,23,high,lose_weight,45,176,2282,96,334,61
female,95,160,50,high,build_muscle,106,153,3001,203,369,78
female,57,177,27,high,build_muscle,67,35,2646,121,390,66
male,100,169,35,high,build_muscle,121,176,3435,165,491,89
male,66,185,33,high,build_muscle,74,157,3213,143,443,96
male,78,162,41,high,build_muscle,90,100,3102,142,423,92
female,70,158,22,moderate,build_muscle,73,176,2611,116,404,58
male,54,170,48,high,lose_weight,36,172,1639,108,184,52
male,73,167,48,high,build_muscle,80,83,3077,133,420,95
female,52,156,29,moderate,gain_weight,63,96,2251,112,298,67
female,85,157,48,high,build_muscle,109,163,2740,141,393,66
male,85,154,50,moderate,build_muscle,110,52,2747,142,342,89
female,93,153,30,moderate,lose_weight,64,108,1664,166,137,49
female,96,171,43,high,gain_weight,110,178,3206,180,439,80
female,70,190,38,low,lose_weight,50,165,1063,123,83,26
female,76,181,36,moderate,build_muscle,97,145,2606,165,308,79
female,60,156,33,high,build_muscle,68,40,2488,114,321,82
female,62,177,21,high,lose_weight,49,67,1847,102,222,60
female,52,166,37,high,gain_weight,65,54,2445,96,341,77
female,72,190,20,moderate,gain_weight,74,81,2984,143,417,82
female,82,168,41,high,gain_weight,85,127,2997,136,445,74
male,72,180,47,high,gain_weight,91,140,3266,120,480,95
female,91,151,28,moderate,lose_weight,72,124,1705,199,138,39
female,52,188,50,moderate,gain_weight,56,111,2405,97,331,76
female,62,155,48,high,lose_weight,44,169,1425,100,158,43
male,94,152,32,low,build_muscle,116,66,2416,178,295,57
male,97,180,24,low,lose_weight,60,90,1614,185,119,43
male,80,159,37,low,lose_weight,54,156,1329,133,118,35
male,58,151,33,high,lose_weight,39,162,1584,107,174,50
male,72,188,47,low,build_muscle,83,173,2358,120,332,60
male,84,158,25,high,lose_weight,64,135,2270,146,297,54
female,69,182,33,high,gain_weight,74,71,2983,139,404,89
male,64,159,22,low,gain_weight,67,121,2062,117,264,59
male,63,190,48,high,build_muscle,74,123,3136,104,467,94
male,90,162,33,high,build_muscle,110,79,3363,178,452,93
female,80,180,28,low,lose_weight,68,179,1524,160,118,45
male,100,161,35,low,gain_weight,113,113,2638,192,298,74
male,93,172,41,moderate,lose_weight,63,32,2128,182,237,49
female,74,171,25,moderate,build_muscle,95,35,2570,145,351,64
male,56,151,48,low,build_muscle,71,116,1799,90,259,44
male,73,154,28,high,lose_weight,45,143,1889,121,212,61
female,86,155,26,moderate,gain_weight,91,101,2704,161,326,83
female,87,170,31,moderate,build_muscle,91,167,2923,172,387,76
female,58,170,26,high,build_muscle,65,65,2691,94,413,73
female,61,173,48,moderate,build_muscle,71,141,2333,117,327,61
female,54,176,30,low,lose_weight,37,144,855,116,51,20
male,89,166,29,high,build_muscle,96,33,3363,163,448,101
female,98,170,23,high,build_muscle,122,164,3335,164,441,101
female,99,179,43,moderate,build_muscle,127,38,3082,182,407,80
female,98,169,18,high,gain_weight,123,138,3301,212,370,107
female,54,179,27,high,gain_weight,57,115,2790,110,407,79
female,53,155,27,low,lose_weight,33,129,842,102,55,23
female,94,168,28,moderate,gain_weight,108,55,2858,177,333,90
female,64,150,37,moderate,build_muscle,75,116,2156,124,273,62
female,51,170,25,moderate,lose_weight,30,79,1329,103,134,42
female,92,175,22,moderate,gain_weight,96,33,3075,184,399,82
male,77,181,40,moderate,gain_weight,80,47,2833,147,386,77
male,89,175,31,high,build_muscle,114,124,3512,176,515,82
female,66,182,42,moderate,gain_weight,68,35,2620,111,379,72
female,52,166,24,low,lose_weight,42,140,921,110,62,25
female,76,176,48,moderate,build_muscle,88,84,2684,135,378,70
female,79,189,32,low,lose_weight,70,80,1376,166,84,41
female,78,182,23,moderate,gain_weight,90,143,2811,168,376,69
male,92,178,46,low,build_muscle,95,30,2391,180,238,79
male,86,162,25,moderate,lose_weight,56,111,2048,138,240,58
male,57,150,47,low,lose_weight,39,141,812,112,37,23
female,82,183,33,moderate,gain_weight,86,122,2867,135,393,83
female,55,154,20,high,build_muscle,66,59,2544,93,367,77
male,96,186,49,high,lose_weight,65,85,2560,188,260,84
male,73,189,34,high,gain_weight,80,73,3345,148,442,108
male,56,161,43,low,lose_weight,43,66,1019,98,85,31
male,85,162,32,moderate,build_muscle,89,118,3025,154,420,80
female,75,183,37,low,lose_weight,58,35,1105,160,35,35
male,51,159,42,high,lose_weight,43,125,1842,110,225,55
female,82,165,48,high,gain_weight,90,46,2732,137,350,86
male,68,162,25,moderate,build_muscle,81,47,2691,142,360,75
female,75,159,29,moderate,build_muscle,86,132,2653,122,346,86
male,78,162,20,moderate,lose_weight,55,96,1986,170,197,57
male,74,160,23,high,lose_weight,49,143,2191,122,311,50
female,93,152,39,high,gain_weight,105,128,2928,194,367,75
male,89,173,37,high,build_muscle,107,137,3444,153,484,99
female,64,189,27,low,build_muscle,83,166,2128,115,303,50
female,54,150,30,low,build_muscle,57,67,1766,112,213,51
female,84,189,29,low,build_muscle,101,88,2489,139,314,74
male,98,160,48,low,lose_weight,76,128,1423,180,85,39
female,52,182,24,high,gain_weight,54,85,2643,108,417,60
female,92,182,33,high,build_muscle,118,67,3200,175,426,88
female,99,162,43,high,lose_weight,92,129,2301,175,275,55
male,96,174,23,low,build_muscle,108,108,2654,185,298,79
female,84,152,27,high,lose_weight,63,97,1840,136,186,61
female,88,154,44,low,lose_weight,52,76,1000,165,16,30
female,81,183,34,low,build_muscle,84,148,2107,171,204,66
male,71,176,47,high,build_muscle,82,62,2971,150,410,81
female,61,164,39,high,build_muscle,64,79,2591,106,350,84
male,98,177,20,moderate,gain_weight,102,175,3422,200,409,108
male,93,167,20,moderate,build_muscle,104,150,3095,151,419,90
female,90,178,36,low,gain_weight,112,37,2271,154,264,65
female,60,167,44,low,build_muscle,77,53,1777,115,234,42
female,59,151,31,moderate,build_muscle,73,118,2235,124,313,53
male,58,150,22,high,lose_weight,44,76,1750,107,229,44
female,54,182,32,low,build_muscle,58,108,2104,89,314,54
male,75,177,26,moderate,lose_weight,70,76,2087,122,275,54
male,81,153,26,moderate,lose_weight,65,58,1793,137,202,47
female,81,159,29,low,build_muscle,99,101,2259,131,312,53
female,81,158,49,high,lose_weight,73,68,1647,144,181,38
male,85,187,48,moderate,lose_weight,63,32,2072,160,213,64
female,76,179,35,high,gain_weight,83,47,2958,151,374,94
female,81,168,46,low,build_muscle,97,78,2124,146,257,56
male,100,188,36,moderate,lose_weight,71,58,2428,174,252,80
male,86,158,24,high,build_muscle,92,104,3318,186,406,104
male,80,185,41,moderate,gain_weight,88,166,3036,169,419,75
male,79,157,43,low,build_muscle,94,129,2205,149,245,69
male,79,158,31,low,gain_weight,91,142,2391,164,273,71
female,69,175,39,high,gain_weight,83,178,2684,120,404,64
male,87,183,18,high,lose_weight,58,140,2578,140,353,67
male,62,189,49,moderate,lose_weight,45,59,1728,136,196,44
female,85,159,48,moderate,gain_weight,102,38,2552,142,367,56
female,57,175,35,low,build_muscle,62,81,1887,111,249,49
female,86,190,19,moderate,lose_weight,62,30,2101,162,236,56
female,67,182,24,moderate,lose_weight,57,86,1697,130,172,53
male,80,155,44,high,gain_weight,93,53,2989,150,416,80
female,90,170,36,moderate,build_muscle,117,118,2722,146,351,81
female,68,163,47,low,lose_weight,52,132,957,130,54,23
female,52,171,34,moderate,build_muscle,59,35,2233,101,327,57
female,94,171,49,moderate,gain_weight,109,36,2889,162,391,75
female,62,172,44,low,lose_weight,50,147,955,102,69,29
female,86,187,21,high,build_muscle,95,43,3391,153,459,104
female,51,167,38,high,lose_weight,39,84,1310,94,162,31
female,89,158,20,low,gain_weight,101,90,2346,184,235,74
male,81,189,44,moderate,build_muscle,87,97,3138,157,427,88
female,64,169,36,low,build_muscle,83,121,1942,136,234,50
male,76,151,31,low,gain_weight,89,128,2241,130,285,63
female,58,174,32,low,gain_weight,68,176,1857,118,209,60
male,71,169,24,high,gain_weight,76,87,3167,138,466,82
female,61,154,31,low,gain_weight,79,74,1709,111,226,39
female,82,151,45,moderate,build_muscle,92,82,2583,164,310,75
male,84,162,41,low,gain_weight,89,89,2293,158,243,76
male,60,163,26,moderate,lose_weight,44,78,1659,100,191,54
female,79,158,38,low,lose_weight,47,101,1077,136,72,26
female,59,158,33,moderate,build_muscle,71,97,2215,104,285,72
male,58,179,23,high,gain_weight,73,62,3045,108,482,75
male,58,178,44,high,gain_weight,75,122,3014,109,445,88
female,80,184,47,low,build_muscle,87,147,2305,162,250,72
female,92,155,43,moderate,build_muscle,119,155,2537,150,333,66
female,90,184,41,low,lose_weight,69,51,1381,188,85,31
female,100,158,23,low,lose_weight,93,179,1844,215,135,48
female,79,161,42,high,lose_weight,71,125,1919,170,201,48
female,52,186,38,high,lose_weight,40,153,1769,95,214,58
male,65,160,23,low,gain_weight,76,70,2167,120,280,62
male,95,179,35,moderate,gain_weight,105,112,3269,192,445,79
male,76,179,36,low,lose_weight,61,115,1427,123,147,37
female,95,172,28,high,lose_weight,65,75,2219,152,258,64
female,64,188,19,low,build_muscle,77,160,2181,111,324,48
male,81,159,24,moderate,lose_weight,63,111,2002,177,223,44
female,96,187,46,high,lose_weight,59,75,2353,176,266,64
female,74,168,25,low,gain_weight,84,74,2154,138,278,54
male,52,183,26,moderate,gain_weight,66,69,2646,100,420,62
male,73,180,21,low,build_muscle,93,155,2403,119,307,77
male,51,165,37,high,gain_weight,66,31,2656,88,422,67
female,95,177,37,low,lose_weight,61,127,1404,175,94,35
male,59,153,24,moderate,lose_weight,35,75,1523,98,189,41
female,50,157,40,high,gain_weight,57,138,2197,83,320,64
female,50,190,22,high,lose_weight,30,45,1692,105,205,49
female,97,170,21,low,gain_weight,108,114,2443,204,250,69
male,63,182,27,high,lose_weight,37,175,2073,138,245,59
female,77,159,18,low,build_muscle,100,171,2166,137,279,55
male,76,185,26,moderate,build_muscle,84,137,2938,141,441,67
male,65,188,33,low,build_muscle,76,82,2284,106,342,54
female,58,154,23,high,gain_weight,74,110,2614,103,390,70
male,58,190,42,high,lose_weight,48,35,2058,96,314,45
female,75,167,19,low,lose_weight,45,32,1154,142,69,34
male,62,179,44,moderate,gain_weight,79,40,2753,102,429,69
female,54,166,45,low,gain_weight,67,85,1757,97,242,43
female,69,184,50,low,build_muscle,86,126,2119,113,275,62
female,96,168,31,moderate,lose_weight,72,74,1966,156,226,48
female,93,187,31,moderate,lose_weight,70,164,2058,157,210,64
female,73,168,30,moderate,gain_weight,91,86,2648,144,370,65
female,92,190,29,high,lose_weight,72,32,2504,168,323,59
female,63,169,48,high,gain_weight,79,130,2654,128,340,86
female,64,167,41,moderate,gain_weight,77,39,2336,123,313,65
female,84,180,27,high,gain_weight,104,37,3143,144,467,77
male,63,169,22,high,gain_weight,71,64,3131,131,467,82
male,98,168,18,high,lose_weight,83,32,2643,201,307,67
male,62,158,28,low,lose_weight,48,164,1097,109,102,27
male,52,184,43,low,lose_weight,42,80,1141,88,126,31
female,82,182,47,high,build_muscle,94,140,2938,144,401,83
male,86,183,29,moderate,lose_weight,68,100,2145,157,264,51
female,87,188,40,low,lose_weight,81,65,1270,177,63,34
female,59,154,19,low,gain_weight,71,99,1844,97,241,54
male,98,152,49,high,lose_weight,87,41,2196,160,235,68
male,91,160,33,low,gain_weight,98,110,2288,187,262,54
female,90,187,28,high,gain_weight,105,75,3283,176,468,77
female,89,188,24,moderate,lose_weight,79,131,2128,154,261,51
female,63,153,18,high,build_muscle,74,135,2576,120,357,73
female,94,157,42,high,gain_weight,104,116,2880,177,379,72
female,91,175,29,moderate,lose_weight,66,63,1898,171,187,51
male,79,156,47,low,gain_weight,87,92,2128,160,257,50
male,67,163,18,moderate,build_muscle,74,38,2919,118,394,96
male,69,182,44,moderate,build_muscle,85,149,2768,133,405,68
female,97,167,36,high,build_muscle,123,101,3142,192,363,102
male,57,182,40,moderate,build_muscle,69,88,2740,114,377,85
male,79,166,44,low,gain_weight,92,78,2360,172,267,66
male,58,151,44,low,gain_weight,62,32,1892,101,276,42
female,57,189,19,high,lose_weight,44,133,1890,103,267,45
female,66,181,18,moderate,gain_weight,71,140,2706,131,361,81
male,56,161,33,moderate,lose_weight,45,81,1401,116,155,35
male,55,175,44,moderate,lose_weight,47,87,1601,118,189,41
male,72,180,29,moderate,lose_weight,63,57,2017,130,270,45
female,66,178,43,low,build_muscle,82,50,1968,112,262,52
female,78,168,38,high,build_muscle,91,164,2811,139,417,64
male,76,183,41,high,lose_weight,67,142,2363,123,322,64
female,98,175,20,high,lose_weight,83,109,2519,209,252,74
female,63,187,45,moderate,lose_weight,46,92,1390,132,135,35
female,72,174,19,low,lose_weight,53,157,1105,124,70,36
male,94,153,38,moderate,lose_weight,80,122,1899,163,216,42
male,75,173,23,low,gain_weight,87,116,2395,160,266,76
female,67,178,32,moderate,lose_weight,59,104,1627,145,150,49
female,95,159,30,low,gain_weight,121,48,2304,161,282,58
female,60,152,19,moderate,lose_weight,51,161,1606,127,178,42
male,90,182,19,moderate,build_muscle,92,94,3367,182,477,80
female,89,163,36,moderate,build_muscle,110,133,2796,172,370,69
male,80,179,36,moderate,gain_weight,91,75,2951,145,405,83
female,50,164,29,moderate,gain_weight,65,85,2186,88,337,53
female,68,162,25,low,gain_weight,80,80,1925,146,199,60
female,53,152,28,low,gain_weight,68,136,1612,96,218,39
male,74,182,48,moderate,gain_weight,88,154,2821,128,382,86
female,100,186,28,moderate,gain_weight,116,140,3150,164,416,91
male,77,188,28,moderate,lose_weight,53,100,2088,155,253,50
male,85,182,18,moderate,lose_weight,80,56,2287,161,285,55
female,70,165,41,moderate,gain_weight,78,31,2389,135,315,64
male,87,171,30,low,lose_weight,57,111,1447,183,75,45
male,89,150,23,low,lose_weight,84,118,1823,186,170,43
female,66,190,22,high,gain_weight,73,45,3108,135,462,79
male,83,162,50,high,gain_weight,97,105,3032,168,378,93
male,83,190,49,moderate,build_muscle,93,128,3075,152,449,73
female,71,187,34,high,build_muscle,78,127,3064,129,443,85
male,69,155,43,moderate,lose_weight,49,168,1613,135,159,48
female,89,156,27,moderate,build_muscle,115,134,2781,162,334,88
female,74,162,36,moderate,lose_weight,68,175,1898,118,233,54
female,56,166,49,high,lose_weight,46,114,1463,103,176,38
male,69,165,20,high,build_muscle,75,166,3028,141,446,74
male,78,183,28,low,lose_weight,65,147,1431,136,135,38
